City,Sport,Discipline,Athlete Name,Country,Gender,Event,Medal
Berlin,Basketball,Basketball," DE LA VEGA LEIJA, Luis Ignacio ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," FERNANDEZ ROBERT, Raul ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," GOMEZ DOMINGUEZ, Andres ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," HERNANDEZ DEL VALLE, Silvio ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," MARTINEZ CORDERO, Francisco ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," OLMOZ MORENO, Jesus ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," PAMPLONA LECUANDA, Jose ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," SKOUSEN SPILSBURY, Greer S. ",MEX,Men,Basketball,Bronze
Berlin,Basketball,Basketball," BALTER, Samuel J. Jr. ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," BISHOP, Ralph English ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," FORTENBERRY, Joseph Cephis ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," GIBBONS, John Haskell ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," JOHNSON, Francis Lee ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," KNOWLES, Carl Stanley ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," LUBIN, Frank John ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," MOLLNER, Arthur Owen ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," PIPER, Donald Arthur ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," RAGLAND, Jack Williamson ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," SCHMIDT, Willard Theodore ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," SHY, Carl L. ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," SWANSON, Duane Alexander ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," WHEATLEY, William John ",USA,Men,Basketball,Gold
Berlin,Basketball,Basketball," AITCHISON, Gordon ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," ALLISON, Jan Alistair ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," CHAPMAN, Arthur St.Clair ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," CHAPMAN, Charles Winston ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," DAWSON, Edward John ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," MERETSKY, Irving ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," PEDEN, James Douglas ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," STEWART, James ",CAN,Men,Basketball,Silver
Berlin,Basketball,Basketball," WISEMAN, Malcolm Edward ",CAN,Men,Basketball,Silver
Berlin,Boxing,Boxing," LAURIA, Louis Daniel ",USA,Men,- 50.8KG (Flyweight),Bronze
Berlin,Boxing,Boxing," KAISER, Willi ",GER,Men,- 50.8KG (Flyweight),Gold
Berlin,Boxing,Boxing," MATTA, Gavino ",ITA,Men,- 50.8KG (Flyweight),Silver
Berlin,Boxing,Boxing," NILSEN, Erling ",NOR,Men,+ 79.38KG (Heavyweight),Bronze
Berlin,Boxing,Boxing," RUNGE, Herbert ",GER,Men,+ 79.38KG (Heavyweight),Gold
Berlin,Boxing,Boxing," LOVELL, Jose Guillermo ",ARG,Men,+ 79.38KG (Heavyweight),Silver
Berlin,Boxing,Boxing," ORTIZ, Fidel ",MEX,Men,50.8 - 54KG (Bantamweight),Bronze
Berlin,Boxing,Boxing," SERGO, Ulderico ",ITA,Men,50.8 - 54KG (Bantamweight),Gold
Berlin,Boxing,Boxing," WILSON, Jack ",USA,Men,50.8 - 54KG (Bantamweight),Silver
Berlin,Boxing,Boxing," MINER, Josef ",GER,Men,54 - 57.15KG (Featherweight),Bronze
Berlin,Boxing,Boxing," CASANOVAS, Oscar ",ARG,Men,54 - 57.15KG (Featherweight),Gold
Berlin,Boxing,Boxing," CATTERALL, Charles ",RSA,Men,54 - 57.15KG (Featherweight),Silver
Berlin,Boxing,Boxing," AGREN, Erik ",SWE,Men,57.15 - 61.24KG (Lightweight),Bronze
Berlin,Boxing,Boxing," HARANGI, Imre ",HUN,Men,57.15 - 61.24KG (Lightweight),Gold
Berlin,Boxing,Boxing," STEPULOV, Nikolai ",EST,Men,57.15 - 61.24KG (Lightweight),Silver
Berlin,Boxing,Boxing," PETERSEN, Gerhard Sigvald ",DEN,Men,61.24 - 66.68KG (Welterweight),Bronze
Berlin,Boxing,Boxing," SUVIO, Sten ",FIN,Men,61.24 - 66.68KG (Welterweight),Gold
Berlin,Boxing,Boxing," MURACH, Michael ",GER,Men,61.24 - 66.68KG (Welterweight),Silver
Berlin,Boxing,Boxing," VILLAREAL, Raul Vicente ",ARG,Men,66.68 - 72.57KG (Middleweight),Bronze
Berlin,Boxing,Boxing," DESPEAUX, Jean ",FRA,Men,66.68 - 72.57KG (Middleweight),Gold
Berlin,Boxing,Boxing," TILLER, Henry ",NOR,Men,66.68 - 72.57KG (Middleweight),Silver
Berlin,Boxing,Boxing," RISIGLIONE, Francisco ",ARG,Men,72.57 - 79.38KG (Light-Heavyweight),Bronze
Berlin,Boxing,Boxing," MICHELOT, Roger ",FRA,Men,72.57 - 79.38KG (Light-Heavyweight),Gold
Berlin,Boxing,Boxing," VOGT, Richard ",GER,Men,72.57 - 79.38KG (Light-Heavyweight),Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," KOSCHIK, Erich ",GER,Men,C-1 1000M (Canoe Single),Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," AMYOT, Frank ",CAN,Men,C-1 1000M (Canoe Single),Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," KARLIK, Bohuslav ",TCH,Men,C-1 1000M (Canoe Single),Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," PROISL, Karl ",AUT,Men,C-2 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," WEINSTABL, Rupert ",AUT,Men,C-2 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," MOTTL, Vaclav ",TCH,Men,C-2 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," SKRLANT, Zdenek ",TCH,Men,C-2 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," CHARTERS, Harvey Blashford ",CAN,Men,C-2 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," SAKER, Frank Warren ",CAN,Men,C-2 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," CHARTERS, Harvey Blashford ",CAN,Men,C-2 1000M (Canoe Double),Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," SAKER, Frank Warren ",CAN,Men,C-2 1000M (Canoe Double),Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," BRZAK-FELIX, Jan ",TCH,Men,C-2 1000M (Canoe Double),Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," SYROVATKA, Vladimir ",TCH,Men,C-2 1000M (Canoe Double),Gold
Berlin,Canoe / Kayak,Canoe / Kayak F, EDLETITSCH ,AUT,Men,C-2 1000M (Canoe Double),Silver
Berlin,Canoe / Kayak,Canoe / Kayak F, KAMPFL ,AUT,Men,C-2 1000M (Canoe Double),Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," HÖRMANN, Xaver ",GER,Men,Folding K-1 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," HRADETZKY, Gregor ",AUT,Men,Folding K-1 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," EBERHART, Henri ",FRA,Men,Folding K-1 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," WIJDEKOP, Cornelis ",NED,Men,Folding K-2 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," WIJDEKOP, Pieter ",NED,Men,Folding K-2 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," BLADSTRÖM, Erik ",SWE,Men,Folding K-2 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," JOHANSSON, Sven ",SWE,Men,Folding K-2 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," HANISCH, Erich ",GER,Men,Folding K-2 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," HORN, Willy ",GER,Men,Folding K-2 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," RIEDEL, Ernest ",USA,Men,K-1 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," KREBS, Ernst ",GER,Men,K-1 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," LANDERTINGER, Fritz ",AUT,Men,K-1 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," KRAAIER, Jacobus ",NED,Men,K-1 1000M (Kayak Single),Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," HRADETZKY, Gregor ",AUT,Men,K-1 1000M (Kayak Single),Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," CÄMMERER, Helmut ",GER,Men,K-1 1000M (Kayak Single),Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," FAHLBORG, Tage ",SWE,Men,K-2 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," LARSSON, Helge ",SWE,Men,K-2 10000M,Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," LANDEN, Ludwig ",GER,Men,K-2 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," WEVERS, Paul ",GER,Men,K-2 10000M,Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," KALISCH, Viktor ",AUT,Men,K-2 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," STEINHUBER, Karl ",AUT,Men,K-2 10000M,Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," TATES, Nicolaas ",NED,Men,K-2 1000M (Kayak Double),Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," VAN DER KROFT, Willem Frederik ",NED,Men,K-2 1000M (Kayak Double),Bronze
Berlin,Canoe / Kayak,Canoe / Kayak F," DORFNER, Alfons ",AUT,Men,K-2 1000M (Kayak Double),Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," KAINZ, Adolf ",AUT,Men,K-2 1000M (Kayak Double),Gold
Berlin,Canoe / Kayak,Canoe / Kayak F," BONDROIT, Fritz ",GER,Men,K-2 1000M (Kayak Double),Silver
Berlin,Canoe / Kayak,Canoe / Kayak F," TILKER, Ewald ",GER,Men,K-2 1000M (Kayak Double),Silver
Berlin,Cycling,Cycling Road," NIEVERGELT, Ernst ",SUI,Men,Individual Road Race,Bronze
Berlin,Cycling,Cycling Road," CHARPENTIER, Robert ",FRA,Men,Individual Road Race,Gold
Berlin,Cycling,Cycling Road," LAPEBIE, Guy ",FRA,Men,Individual Road Race,Silver
Berlin,Cycling,Cycling Road," GARREBEEK, Auguste ",BEL,Men,Team Time Trial,Bronze
Berlin,Cycling,Cycling Road," PUTZEYS, Armand ",BEL,Men,Team Time Trial,Bronze
Berlin,Cycling,Cycling Road," VANDERMOTTE, Francois ",BEL,Men,Team Time Trial,Bronze
Berlin,Cycling,Cycling Road," CHARPENTIER, Robert ",FRA,Men,Team Time Trial,Gold
Berlin,Cycling,Cycling Road," DORGEBRAY, Robert ",FRA,Men,Team Time Trial,Gold
Berlin,Cycling,Cycling Road," LAPEBIE, Guy ",FRA,Men,Team Time Trial,Gold
Berlin,Cycling,Cycling Road," BUCHWALDER, Edgar ",SUI,Men,Team Time Trial,Silver
